,Price,Address,Neighborhood,Bedrooms,Property_Type,Price_Scaled
1171,400000,Destiny Home Estate Abijo Ajah Lagos,Ajah,1.0,mini,-0.19531051965297916
1172,400000,"5Th Avenue Festac Town, Lagos 5th Avenue Festac Amuwo-Odofin Lagos",Amuwo-Odofin,3.0,Unknown,-0.19531051965297916
1173,1500000,"6Th Avenue Festac Town, Lagos 6Th Avenue Festac Amuwo-Odofin Lagos",Amuwo-Odofin,3.0,Flat,-0.09673892722658721
1174,25000000,Idowu Taylor Idowu Taylor VI Lagos,VI,5.0,Duplex,2.009108729155423
1175,800000,Beach Estate Ogudu Orike Ogudu Lagos,Ogudu,3.0,Flat,-0.15946630422520028
1176,2500000,Itedo Freedom way Lekki Phase 1 Lekki Lagos,Lekki,3.0,Duplex,-0.007128388657139971
1177,500000,ketu Ketu Kosofe Ikosi Lagos,Kosofe,3.0,Flat,-0.18634946579603445
1178,500000,Makoko Adekunle Yaba Lagos,Yaba,2.0,Flat,-0.18634946579603445
1179,1000000,Soluyi Soluyi Gbagada Lagos,Gbagada,3.0,Flat,-0.1415441965113108
1180,800000,Ojota Ojota Ojota Lagos,Ojo,3.0,Flat,-0.15946630422520028
1181,750000, off nathan yaba Adekunle Yaba Lagos,Yaba,3.0,Flat,-0.16394683115367265
1182,700000,ketu Ketu Kosofe Ikosi Lagos,Kosofe,3.0,Flat,-0.16842735808214498
1183,4500000,LEKKI PHASE 1 LEKKI PHASE Lekki Phase 1 Lekki Lagos,Lekki,4.0,Duplex,0.1720926884817545
1184,2500000,Admiralty Road Lekki Phase 1 Lekki Lagos,Lekki,3.0,Flat,-0.007128388657139971
1185,600000,Aguda aguda Aguda Surulere Lagos,Surulere,2.0,Flat,-0.17738841193908972
1186,3000000,Aba Johnson Off Adeniyi Jones Adeniyi Jones Ikeja Lagos,Ikeja,3.0,Flat,0.03767688062758365
1187,800000, Isheri north GRA Isheri Egbe Idimu Lagos,Idimu,3.0,Flat,-0.15946630422520028
1188,30000,Adeniyi Jones Avenue Adeniyi Jones Adeniyi Jones Ikeja Lagos,Ikeja,3.0,Unknown,-0.22846641892367464
1189,60000,Idowu Taylor NIA Building Idowu Taylor VI Lagos,VI,3.0,Unknown,-0.22577810276659122
1190,1800000,Titilayo Adedoyin Omole phase 1 Omole Phase 1 Ogba Lagos,Ogba,4.0,Duplex,-0.06985576565575304
1191,9000000,Titilayo Adedoyin Omole phase 1 Omole Phase 1 Ogba Lagos,Ogba,10.0,Duplex,0.575340112044267
1192,16000000,Temple road Gerard Road Ikoyi Lagos,Ikoyi,3.0,Flat,1.2026138820303978
1193,100000,Lekki Phase 1 Lekki Phase 1 Lekki Lagos,Lekki,1.0,Unknown,-0.22219368122381333
1194,1800000,Adeniyi Jones Adeniyi Jones Ikeja Lagos,Ikeja,3.0,Flat,-0.06985576565575304
1195,2200000,Adeniyi Jones Adeniyi Jones Ikeja Lagos,Ikeja,3.0,Flat,-0.03401155022797414
1196,1800000,Adeniyi Jones Adeniyi Jones Ikeja Lagos,Ikeja,3.0,Flat,-0.06985576565575304
1197,5000000, Adeniyi Jones Ikeja Lagos,Ikeja,5.0,Duplex,0.2168979577664781
1198,750000,"Adeola Avenue, Karaole Estate Ogba Lagos Ajibodu Street Ogba Ifako Ogba Ogba Lagos",Ogba,3.0,Flat,-0.16394683115367265
1199,1300000,ikota ikota Ikota Lekki Lagos,Lekki,3.0,Flat,-0.11466103494047665
1200,7000000,Adeniyi Jones Adeniyi Jones Ikeja Lagos,Ikeja,6.0,House,0.39611903490537265
1201,42000,"Tejuosho Shopping Centre, Ojuelegba Road, Opposite Diamond Bank, Yaba Tejuosho Yaba Lagos",Yaba,2.0,Unknown,-0.22739109246084127
1202,42000,"Ojuelegba Road, Opposite Diamond Bank, Yaba Tejuosho Yaba Lagos",Yaba,2.0,Unknown,-0.22739109246084127
1203,42000,"Ojuelegba Road, Opposite Diamond Bank,Yaba Tejuosho Yaba Lagos",Yaba,2.0,Unknown,-0.22739109246084127
1204,300000, peluola street mafoluku Osolo Way Isolo Lagos,Isolo,2.0,Flat,-0.2042715735099239
1205,4000000, Omole Phase 1 Ogba Lagos,Ogba,5.0,Duplex,0.12728741919703088
1206,42000,"Ojuelegba Road, Opposite Diamond Bank,Yaba Tejuosho Yaba Lagos",Yaba,2.0,Unknown,-0.22739109246084127
1207,1500000,ikosi Ikosi Ketu Kosofe Ikosi Lagos,Ikosi,4.0,Duplex,-0.09673892722658721
1208,1000000,Femi Aderibigbe street off Diya road Ifako Gbagada Gbagada Lagos,Gbagada,2.0,Bungalow,-0.1415441965113108
1209,900000,Medina Estate Medina Gbagada Lagos,Gbagada,3.0,Flat,-0.15050525036825554
1210,700000,off Fatai Kadiri street Fola Agoro Yaba Lagos,Yaba,3.0,Flat,-0.16842735808214498
1211,350000,Borno way Adekunle Yaba Lagos,Yaba,1.0,mini,-0.19979104658145153
1212,1400000,Ogudu G.R.A Ogudu Gra Ogudu Lagos,Ogudu,3.0,Flat,-0.10569998108353193
1213,1300000,Off Fola Agoro Road Fola Agoro Yaba Lagos,Yaba,3.0,Flat,-0.11466103494047665
1214,900000,Off Igbobi College Road Jibowu Yaba Lagos,Yaba,3.0,Flat,-0.15050525036825554
1215,650000,New garrage New Garage Gbagada Lagos,Gbagada,3.0,Unknown,-0.17290788501061735
1216,850000,Alagomeji Alagomeji Alagomeji Yaba Lagos,Yaba,2.0,Flat,-0.1549857772967279
1217,10000000,LEKKI PHASE 1 LEKKI PHASE 1 Lekki Phase 1 Lekki Lagos,Lekki,4.0,House,0.6649506506137143
1218,700000,Adetola street Aguda Surulere Lagos,Surulere,3.0,Flat,-0.16842735808214498
1219,850000,Gilbert odion thomas Thomas Estate Ajah Lagos,Ajah,3.0,Flat,-0.1549857772967279
1220,2800000,Dawodu street 2nd avenue 2nd Avenue Extension Ikoyi Lagos,Ikoyi,3.0,Flat,0.0197547729136942
1221,900000,Alaka alaka estate Alaka Estate Surulere Lagos,Surulere,1.0,mini,-0.15050525036825554
1222,1200000,Akinyemi street Aguda Aguda Surulere Lagos,Surulere,3.0,Duplex,-0.12362208879742137
1223,600000,Oniwinde Santos estate Aguda Surulere Lagos,Surulere,2.0,Flat,-0.17738841193908972
1224,1500000,Yesuf shuabu Adeniran Ogunsanya Surulere Lagos,Surulere,3.0,Flat,-0.09673892722658721
1225,750000,Adetola street Adetola Aguda Surulere Lagos,Surulere,3.0,Flat,-0.16394683115367265
1226,1000000,Aguda aguda Aguda Surulere Lagos,Surulere,3.0,Flat,-0.1415441965113108
1227,750000,Santos estate Aguda Surulere Lagos,Surulere,3.0,Flat,-0.16394683115367265
1228,800000,Adetola Aguda Aguda Surulere Lagos,Surulere,3.0,Flat,-0.15946630422520028
1229,6500000,Abacha estate Abacha estate Abacha Estate Ikoyi Lagos,Ikoyi,3.0,Flat,0.351313765620649
1230,2000000,Abacha estate Abacha estate Abacha Estate Ikoyi Lagos,Ikoyi,1.0,mini,-0.05193365794186359
1231,500000,off ijesha rd ijesha rd Ijesha Surulere Lagos,Surulere,2.0,Flat,-0.18634946579603445
1232,600000,Aguda aguda Aguda Surulere Lagos,Surulere,2.0,Flat,-0.17738841193908972
1233,1000000,ilaje area Ilaje bus stop Off Lekki Epe Expressway Ajah Lagos,Lekki,3.0,Flat,-0.1415441965113108
1234,300000,Emmanuel high Ojota Ogudu Road Ojota Lagos,Ojo,1.0,mini,-0.2042715735099239
1235,300000,Princess adekoya Off Bameke Road Shasha Alimosho Lagos,Alimosho,3.0,Flat,-0.2042715735099239
1236,400000,ogudu link road Ogudu Ogudu Lagos,Ogudu,1.0,mini,-0.19531051965297916
1237,900000,Alpha bus stop Thomas Estate Ajah Lagos,Ajah,3.0,Flat,-0.15050525036825554
1238,900000,Ocean Palm Estate Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.15050525036825554
1239,1200000,Badore Badore Ajah Lagos,Ajah,3.0,Unknown,-0.12362208879742137
1240,700000,JIbrin Estate Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.16842735808214498
1241,900000,Badore Badore Ajah Lagos,Ajah,3.0,Flat,-0.15050525036825554
1242,800000,Ojota Ojota Ojota Ojota Lagos,Ojo,3.0,Flat,-0.15946630422520028
1243,800000,Allied garden Estate Badore Ajah Lagos,Ajah,3.0,Flat,-0.15946630422520028
1244,4000000,Arik Place toyin street ikeja Allen Round About Toyin Street Ikeja Lagos,Ikeja,4.0,Office,0.12728741919703088
1245,500000,GreenVille Estate Badore Ajah Lagos,Ajah,2.0,Flat,-0.18634946579603445
1246,800000,GreenVille Estate Badore Ajah Lagos,Ajah,3.0,Flat,-0.15946630422520028
1247,700000,Jubrin Estate Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.16842735808214498
1248,600000, Greenville estate Badore Ajah Lagos,Ajah,3.0,Flat,-0.17738841193908972
1249,4000000,Arik Place toyin street ikeja lagos Allen round about Toyin Street Ikeja Lagos,Ikeja,4.0,Office,0.12728741919703088
1250,500000,Crown Estate Sangotedo Ajah Lagos,Sangotedo,2.0,Flat,-0.18634946579603445
1251,1000000,"silverpoint estate, Badore Ajah Lagos",Ajah,3.0,Flat,-0.1415441965113108
1252,900000,Peacevill estate Badore Ajah Lagos,Ajah,2.0,Flat,-0.15050525036825554
1253,900000,Peacevill estate Badore Ajah Lagos,Ajah,3.0,Flat,-0.15050525036825554
1254,800000,Garden Estate off Penninsula garden Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.15946630422520028
1255,700000,Canaan Estate Lbs Ibeju-Lekki Lagos,Ibeju-Lekki,3.0,Flat,-0.16842735808214498
1256,220000,Off Ipaja rd Off Papa Ashafa Orile Agege Agege Lagos,Ipaja,1.0,mini,-0.21144041659547966
1257,450000,Papa Ashafa Off ipaja rd Orile Agege Agege Lagos,Orile,2.0,Flat,-0.1908299927245068
1258,1500000,Alagomeji Alagomeji Alagomeji Yaba Lagos,Yaba,2.0,Unknown,-0.09673892722658721
1259,600000,New Road behind Mayfair Gardens New Road Bus-stop Awoyaya Ajah Lagos,Ajah,2.0,Flat,-0.17738841193908972
1260,800000,Canaan Estate Canaan Estate Canaan Estate Ajah Lagos,Ajah,3.0,Flat,-0.15946630422520028
1261,4000000,Lakeview Park 1 Lakeview Park 1 Opposite Ikota Shopping Complex V.g.c Lekki Lagos,Lekki,5.0,Duplex,0.12728741919703088
1262,1000000,University View Estate Opposite Lagos Business School Off Lekki Epe Expressway Ajah Lagos,Lekki,3.0,Flat,-0.1415441965113108
1263,800000,Ocean Palm Estate Around Lagos Business School Off Lekki Epe Expressway Ajah Lagos,Lekki,3.0,Flat,-0.15946630422520028
1264,1200000,Road 3 Floodgate Estate Beside Lagos Business School Lekki- Peninsula Off Lekki Epe Expressway Ajah Lagos,Lekki,3.0,Flat,-0.12362208879742137
1265,1000000,"Road 3, Bafaj Estate Beside Mayfair Gardens Awoyaya Ajah Lagos",Ajah,4.0,Duplex,-0.1415441965113108
1266,1000000,Off Mobil Road Off Mobil Road Vgc Ajah Lagos,Ajah,3.0,Flat,-0.1415441965113108
1267,4000000,Oniru Oniru VI Extension VI Lagos,VI,3.0,Flat,0.12728741919703088
1268,1200000,Cannanland Estate Around Lagos Business School Off Lekki Epe Expressway Ajah Lagos,Lekki,3.0,Duplex,-0.12362208879742137
1269,2500000,Opposite Lagos Business School Off Lekki Epe Expressway Ajah Lagos,Lekki,3.0,Flat,-0.007128388657139971
1270,4500000,Suliaman Galadima Street Ikate Elegushi Ikate Lekki Lagos,Lekki,5.0,Duplex,0.1720926884817545
1271,1000000,Destiny Home Estate Destiny Home Estate Abijo Ajah Lagos,Ajah,3.0,Flat,-0.1415441965113108
1272,850000,Floodgate Estate Beside Lagos Business School Off Lekki Epe Expressway Ajah Lagos,Lekki,2.0,Flat,-0.1549857772967279
1273,1400000,OceanPalm City Estate Ajah Roundabout Vgc Ajah Lagos,Ajah,3.0,Flat,-0.10569998108353193
1274,1000000,Floodgate ESTATE Beside Lagos Business School Off Lekki Epe Expressway Ajah Lagos,Lekki,2.0,Flat,-0.1415441965113108
1275,2400000,Orchild Road 2nd Toll-Gate Chevron Lekki Lagos,Lekki,4.0,Duplex,-0.016089442514084694
1276,380000,Oritoke Street Back of Mayfair Gardens Awoyaya Ajah Lagos,Ajah,1.0,mini,-0.1971027304243681
1277,1300000,Close 12 Mayfair Gardens Awoyaya Ajah Lagos,Ajah,4.0,Bungalow,-0.11466103494047665
1278,700000,Off Unity Road Maryland Estate Badore Ajah Maryland Estate Badore Ajah Lagos,Maryland,2.0,Flat,-0.16842735808214498
1279,700000,Abijo GRA Abijo GRA Abijo Ajah Lagos,Ajah,2.0,Flat,-0.16842735808214498
1280,300000,Apostle Bello Street Oba Ogunfayo Royal Estate Beside Mayfair Gardens Awoyaya Ajah Lagos,Ajah,1.0,mini,-0.2042715735099239
1281,2200000,Victoria Crest Estate Orchid Hotel Road Chevron Lekki Lagos,Lekki,4.0,Duplex,-0.03401155022797414
1282,3000000,Emerald Court Dedeolu Estate VI Extension VI Lagos,VI,3.0,Duplex,0.03767688062758365
1283,1300000,Lekki Palm City Estate. Ajah Ado - Road Ado Ajah Lagos,Lekki,3.0,Flat,-0.11466103494047665
1284,1800000,Westend Ikota Villa Estate Ikota Lekki Lagos,Lekki,3.0,Flat,-0.06985576565575304
1285,4000000,Dedeolu Estate Off Ligali Ayorinde VI Extension VI Lagos,VI,4.0,Duplex,0.12728741919703088
1286,1500000,Mayfair Gardens Mayfair Gardens Awoyaya Ajah Lagos,Ajah,4.0,Bungalow,-0.09673892722658721
1287,750000,Off Unity Road Maryland Estate Badore Maryland Estate Badore Ajah Lagos,Maryland,3.0,Flat,-0.16394683115367265
1288,4500000,Grace Court Dedeolu Estate VI Extension VI Lagos,VI,3.0,Flat,0.1720926884817545
1289,3000000,Emerald Court Dedeolu Estate VI Extension VI Lagos,VI,2.0,Flat,0.03767688062758365
1290,4500000,Dedeolu Estate Dedeolu Estate VI Extension VI Lagos,VI,4.0,Duplex,0.1720926884817545
1291,3000000,Mayfair Gardens Awoyaya Ajah Lagos,Ajah,5.0,House,0.03767688062758365
1292,1000000,Ocean Palms Estate Around Lagos Business School Off Lekki Epe Expressway Ajah Lagos,Lekki,3.0,Flat,-0.1415441965113108
1293,1700000,"Road 1, House 10 Ikota Villa Estate Ikota Ikota Lekki Lagos",Lekki,3.0,Flat,-0.07881681951269776
1294,900000,Around Lagos Business School University View Estate. Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.15050525036825554
1295,2500000,close 23 Mayfair Gardens Awoyaya Ajah Lagos,Ajah,5.0,Duplex,-0.007128388657139971
1296,3500000,Back of Mega Chicken Ikota Villa Estate Ikota Lekki Lagos,Lekki,4.0,Duplex,0.08248214991230726
1297,1500000,Glamour Gardens Abijo GRA Abijo Ajah Lagos,Ajah,4.0,Duplex,-0.09673892722658721
1298,800000,"Sunday Ejiofor Street Opposite Corona School, Abijo GRA Abijo Ajah Lagos",Ajah,3.0,Flat,-0.15946630422520028
1299,800000,Floodgate Estate Beside Lagos Business School Off Lekki Epe Expressway Ajah Lagos,Lekki,2.0,Flat,-0.15946630422520028
1300,1400000,Close 8 Mayfair Gardens Awoyaya Ajah Lagos,Ajah,4.0,Bungalow,-0.10569998108353193
1301,1500000,Lekki Phase 1 Lekki Phase 1 Lekki Phase 1 Lekki Lagos,Lekki,1.0,mini,-0.09673892722658721
1302,4000000,Grantham Court Chevron Alternative Road Chevron Lekki Lagos,Lekki,4.0,Duplex,0.12728741919703088
1303,450000,Back of Mayfair Gardens Back of Mayfair Gardens Awoyaya Ajah Lagos,Ajah,2.0,Flat,-0.1908299927245068
1304,2500000,Orchid Road Chevron Chevron Lekki Lagos,Lekki,4.0,Duplex,-0.007128388657139971
1305,2500000,Orchid Hotel Road Chevron Chevron Lekki Lagos,Lekki,4.0,Duplex,-0.007128388657139971
1306,3500000,Oniru Estate Oniru Estate VI Extension VI Lagos,VI,3.0,Flat,0.08248214991230726
1307,2000000,Ikota Villa Estate ikota Villa Estate Ikota Lekki Lagos,Lekki,3.0,Flat,-0.05193365794186359
1308,1200000,Ilaje Ikota Villa Extension by Mobil Road Ilaje- Bus-stop Vgc Ajah Lagos,Ajah,3.0,Flat,-0.12362208879742137
1309,1100000,Oral Estate 2nd Toll-Gate Chevron Lekki Lagos,Lekki,1.0,mini,-0.1325831426543661
1310,2000000,Lekki Palm City Estate. VGC Vgc Ajah Lagos,Lekki,3.0,Duplex,-0.05193365794186359
1311,1600000,Oral Estate By 2nd Toll-Gate Chevron Lekki Lagos,Lekki,3.0,Flat,-0.08777787336964249
1312,2500000,Beside SPAR Shopping Mall Nicon Town Ikate Lekki Lagos,Lekki,2.0,Flat,-0.007128388657139971
1313,1250000,Lekki Palm City Estate Lekki Palm City Estate Vgc Ajah Lagos,Lekki,3.0,Flat,-0.11914156186894902
1314,1000000,Mobil Road Ilaje -Bus-Stop. Ikota Villa Extension Vgc Ajah Lagos,Ajah,3.0,Flat,-0.1415441965113108
1315,15000,Muritala Mohammed way Muritala Mohammed way Jibowu Yaba Lagos,Yaba,2.0,Unknown,-0.22981057700221635
1316,5000000,VI extention Off Ligali Ayorinde Ligali Ayorinde VI Lagos,VI,4.0,Duplex,0.2168979577664781
1317,200000,Bola Adedamola Street Fagba Iju Ishaga Agege Lagos,Agege,3.0,Unknown,-0.2132326273668686
1318,750000,Grandmate Ago Palace Okota Lagos,Okota,3.0,Flat,-0.16394683115367265
1319,700000,Greenfield estate Ago Palace Okota Lagos,Okota,3.0,Flat,-0.16842735808214498
1320,3500000,OSAPA LONDON Osapa London Lekki Lagos,Lekki,5.0,House,0.08248214991230726
1321,7000000,ROAD 16 Lekki Phase 1 Lekki Lagos,Lekki,5.0,Duplex,0.39611903490537265
1322,2200000,Jakande Jakande Lekki Lagos,Lekki,3.0,Flat,-0.03401155022797414
1323,800000,Happy Ville Happy Ville Estate Sangotedo Lagos,Sangotedo,3.0,Flat,-0.15946630422520028
1324,6500000,Cooper Road Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,0.351313765620649
1325,15000000,Banana Island Road Banana Island Ikoyi Lagos,Ikoyi,5.0,House,1.1130033434609505
1326,14000000,Cooper Road Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,1.0233928048915033
1327,25000000,Oyo Street Parkview Estate Ikoyi Lagos,Ikoyi,5.0,House,2.009108729155423
1328,7500000,Web road Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,0.44092430419009626
1329,22000000,Gerrard Road Old Ikoyi Ikoyi Lagos,Ikoyi,4.0,House,1.7402771134470811
1330,700000,"Ajoke Lewis Estate, Puposola Street New Oko Oba Lagos Olaniyi Area, New Oko Oba, Lagos Abule-Egba Abule-Egba Lagos",Abule-Egba,2.0,Flat,-0.16842735808214498
1331,700000,Century Ago Palace Okota Lagos,Okota,3.0,Flat,-0.16842735808214498
1332,400000,Agboyi private Estate Alapere ketu Agboyi estate Alapere Kosofe Ikosi Lagos,Alapere,2.0,Flat,-0.19531051965297916
1333,800000,Victoria street off ogudu road Ojota Ojota lagos Kosofe Kosofe Ikosi Lagos,Ojo,3.0,Flat,-0.15946630422520028
1334,1000000,Agboyi private Estate Alapere ketu Agboyi estate Alapere Kosofe Ikosi Lagos,Alapere,4.0,Duplex,-0.1415441965113108
1335,600000,Oduntan street by Ikorodu road Anibaba avenue area Ikosi Ketu Kosofe Ikosi Lagos,Ikorodu,3.0,Flat,-0.17738841193908972
1336,3500000,Ben Chi Onyido Chevyview Estate Chevron Lekki Lagos,Lekki,5.0,Duplex,0.08248214991230726
1337,600000,Hope ville Hope ville estate Sangotedo Lagos,Sangotedo,2.0,Flat,-0.17738841193908972
1338,2000000,Ogombo Ajah Ogombo Ajah Lagos,Ajah,5.0,Duplex,-0.05193365794186359
1339,1000000,Mobil Road Ajah Off Lekki Epe Expressway Ajah Lagos,Ajah,3.0,Flat,-0.1415441965113108
1340,2000000,Victory Estate Ajah Thomas Estate Ajah Lagos,Ajah,5.0,House,-0.05193365794186359
1341,1000000,Fam bus stop Peninsula Estate Ajah Lagos,Ajah,3.0,Flat,-0.1415441965113108
1342,2200000,Atlantic View Estate Atlantic View Estate Chevron Lekki Lagos,Lekki,4.0,Duplex,-0.03401155022797414
1343,8000000,Parkview Estate Parkview Estate Parkview Estate Ikoyi Lagos,Ikoyi,4.0,Duplex,0.4857295734748199
1344,5000000,Off awolowo road Awolowo Road Ikoyi Lagos,Ikoyi,4.0,Duplex,0.2168979577664781
1345,5000000,ikoyi ikoyi Dolphin Estate Ikoyi Lagos,Ikoyi,4.0,Duplex,0.2168979577664781
1346,1500000,Mayfair Gardens Mayfair Gardens Awoyaya Ajah Lagos,Ajah,4.0,Bungalow,-0.09673892722658721
1347,900000,Peaceville estate Badore Ajah Lagos,Ajah,2.0,Flat,-0.15050525036825554
1348,900000,Peaceville estate Badore Ajah Lagos,Ajah,3.0,Flat,-0.15050525036825554
1349,1200000,Thomas Estate Ajah Thomas Estate Ajah Lagos,Ajah,3.0,Flat,-0.12362208879742137
1350,800000,Lake view and star times Estate Amuwo Apple Junction Amuwo-Odofin Lagos,Amuwo-Odofin,3.0,Flat,-0.15946630422520028
1351,1000000,Star Times Estate Amuwo Apple Junction Amuwo-Odofin Lagos,Amuwo-Odofin,3.0,Flat,-0.1415441965113108
1352,1400000,Lakeview phase2 Apple Junction Amuwo-Odofin Lagos,Amuwo-Odofin,3.0,Flat,-0.10569998108353193
1353,2500000,IKate Elegushi Lekki Ikate Lekki Lagos,Lekki,3.0,Flat,-0.007128388657139971
1354,2000000,"Block 136 Plot 7, Opposite UPDC Estate Oniru Lekki Lagos",Lekki,3.0,Flat,-0.05193365794186359
1355,700000,Adeyinka Oni Close Fidiso Estate Abijo Ajah Lagos,Ajah,3.0,Flat,-0.16842735808214498
1356,600000,Olanipekun off Mobil B/stop Oke Ira Ogba Lagos,Ogba,2.0,Flat,-0.17738841193908972
1357,1000000,Yaya Abatan Junction opp. excellence hotel Aguda(ogba) Ogba Lagos,Ogba,3.0,Unknown,-0.1415441965113108
1358,1200000,"Nelson Cole Estate,College road/Iju Rd,Ogba Ifako Ogba Ogba Lagos",Ogba,3.0,Duplex,-0.12362208879742137
1359,750000,"Off Nationwide Filling Station,Ogba Ifako Ogba Ogba Lagos",Ogba,3.0,Flat,-0.16394683115367265
1360,1500000,"Ologun Street,Oke-ira,Ogba Oke Ira Ogba Lagos",Ogba,4.0,Duplex,-0.09673892722658721
1361,1000000,Mobil Road Ajah Off Lekki Epe Expressway Ajah Lagos,Ajah,3.0,Flat,-0.1415441965113108
1362,1500000,Location :69 Olonade street Alagomeji 69 Olonade street Alagomeji Alagomeji Yaba Lagos,Yaba,3.0,Flat,-0.09673892722658721
1363,800000,Ilu drive water side lkoyi.Mitary Quarter Ikoyi S.w Ikoyi Lagos,Ikoyi,1.0,mini,-0.15946630422520028
1364,1000000,off Ayo-Alabi road. Oke Ira Ogba Lagos,Ogba,4.0,Flat,-0.1415441965113108
1365,1500000,"No 5,Malachy close, off Harris Orah crescent, Ogudu, Ojota. Ojota Kosofe Kosofe Ikosi Lagos",Ogudu,3.0,Duplex,-0.09673892722658721
1366,6000000,Alimoso road Alaguntan Dopemu Alimosho Lagos,Alimosho,2.0,Unknown,0.30650849633592536
1367,1000000,Phase 1 GRA Magodo Isheri Ojodu Lagos,Ojo,3.0,Flat,-0.1415441965113108
1368,1500000,"Phase 2 GRA, Magodo Shangisha Magodo Isheri Ojodu Lagos",Ojo,3.0,Flat,-0.09673892722658721
1369,400000,Adewale Cresent Oshodi Oshodi Expressway Oshodi Lagos,Oshodi,1.0,mini,-0.19531051965297916
1370,10000000,Glover Road Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,0.6649506506137143
1371,4000000,Off Awolowo road Ikoyi S.w Ikoyi Lagos,Ikoyi,1.0,mini,0.12728741919703088
1372,250000,Oyeguwa street Ladipo Shogunle Oshodi Lagos,Oshodi,1.0,mini,-0.20875210043839626
1373,800000,Chevron Chevy View Estate Chevron Lekki Lagos,Lekki,1.0,mini,-0.15946630422520028
1374,800000,"Runview estate Ajao estate,Isolo Ajao Estate Isolo Lagos",Isolo,3.0,Flat,-0.15946630422520028
1375,4500000,Berger Ojodu Lagos,Ojo,3.0,Unknown,0.1720926884817545
1376,1500000,Omole Phase 1 Ikeja Lagos,Ikeja,3.0,Flat,-0.09673892722658721
1377,1200000,GRA Magodo phase 1 near Ojodu Lagos,Ojo,3.0,House,-0.12362208879742137
1378,3000000,GRA Phase 2 Magodo Shangisha Kosofe Ikosi Lagos,Kosofe,4.0,House,0.03767688062758365
1379,2000000,Omole Phase 1 Ikeja Lagos,Ikeja,4.0,Flat,-0.05193365794186359
1380,2200000,"Magodo GRA, Short minutes drive to Alausa Ikeja Lagos",Ikeja,4.0,House,-0.03401155022797414
1381,1800000,Omole phase 2 Ikeja Lagos,Ikeja,4.0,House,-0.06985576565575304
1382,300000,"Olaniyi street, Abule-Egba road.New Oko Oba, Ifako-Ijaiye Lagos Fagba Olaniyi Area, New Oko Oba, Lagos Abule-Egba Abule-Egba Lagos",Abule-Egba,2.0,Flat,-0.2042715735099239
1383,400000,"Shola martins Estate, Olaniyi Street, New Oko Oba Lagos Olaniyi Area, New Oko Oba, Lagos Abule-Egba Abule-Egba Lagos",Abule-Egba,3.0,Flat,-0.19531051965297916
1384,500000,"Chief Rotimi Williams Estate Bola Ahmed Tinubu Road Off Iju Road ( K Farm Estate ) Ifako Ijaye , Obawole Lagos Ojokoro Abule-Egba Lagos",Ojo,2.0,Flat,-0.18634946579603445
1385,400000," Funsho Owoyemi Estate, Olaniyi, New Oko oba, Fagba Lagos New Oko Oba, Fagba Ojokoro Abule-Egba Lagos",Ojo,3.0,Flat,-0.19531051965297916
1386,3000000,GRA Magodo near Ojodu Lagos,Ojo,4.0,House,0.03767688062758365
1387,1500000,Omole phase 2 Ikeja Lagos,Ikeja,4.0,House,-0.09673892722658721
1388,2500000,Omole phase 2 Ikeja Lagos,Ikeja,4.0,House,-0.007128388657139971
1389,2500000,GRA Magodo Isheri Ojodu Lagos,Ojo,4.0,House,-0.007128388657139971
1390,1500000,GRA Magodo Isheri Ojodu Lagos,Ojo,4.0,Duplex,-0.09673892722658721
1391,500000,Olowora near Magodo Isheri Ojodu Lagos,Ojo,3.0,Flat,-0.18634946579603445
1392,600000,Wawa Near Berger Ojodu Lagos,Ojo,3.0,Flat,-0.17738841193908972
1393,450000,Progressive Estate Ojodu Lagos,Ojo,3.0,Flat,-0.1908299927245068
